,all_caps_sent,all_caps_word_cnt,diversity_score,frac_non_stop_words,frac_unusual,is_all_lower,is_capitalized,num_chars,vocab_size,word_count,word_to_char_frac
1482,False,0,1.0,0.7777777777777778,0.1111111111111111,False,True,47,9,9,5.222222222222222
1483,False,0,1.0,0.3333333333333333,0.0,False,True,16,6,6,2.6666666666666665
1484,False,1,1.0,0.6,0.0,False,True,15,5,5,3.0
1485,False,1,1.0,0.6666666666666666,0.0,False,True,16,3,3,5.333333333333333
1486,False,0,1.0,0.6,0.0,False,True,19,5,5,3.8
1487,False,0,1.0869565217391304,0.52,0.04,False,True,117,23,25,4.68
1488,False,1,1.1538461538461537,0.4,0.06666666666666667,False,True,56,13,15,3.7333333333333334
1489,False,0,1.0,0.5714285714285714,0.07142857142857142,False,True,55,14,14,3.9285714285714284
1490,False,1,1.0,0.75,0.5,False,True,13,4,4,3.25
1491,False,0,1.0,0.5714285714285714,0.23809523809523808,False,True,83,21,21,3.9523809523809526
1492,False,1,1.0526315789473684,0.55,0.05,False,True,92,19,20,4.6
1493,False,1,1.0,0.6666666666666666,0.25,False,True,47,12,12,3.9166666666666665
1494,False,0,1.0,0.8,0.0,False,True,18,5,5,3.6
1495,False,0,1.0,0.6666666666666666,0.0,False,True,20,6,6,3.3333333333333335
1496,False,0,1.0,0.75,0.25,False,True,17,4,4,4.25
1497,False,1,1.0666666666666667,0.5625,0.125,False,True,47,15,16,2.9375
1498,False,0,1.0,1.0,0.0,False,True,12,3,3,4.0
1499,False,3,1.0,1.0,0.25,False,False,16,4,4,4.0
1500,False,1,1.0666666666666667,0.5625,0.125,False,True,68,15,16,4.25
1501,False,0,1.0,0.5,0.0,False,True,31,6,6,5.166666666666667
1502,False,0,1.0,1.0,0.0,False,True,14,3,3,4.666666666666667
1503,False,2,1.1,0.45454545454545453,0.0,False,True,32,10,11,2.909090909090909
1504,False,1,1.0,0.5,0.1,False,True,34,10,10,3.4
1505,False,0,1.0952380952380953,0.6086956521739131,0.0,False,True,94,20,23,4.086956521739131
1506,False,1,1.0,0.5555555555555556,0.0,False,True,35,9,9,3.888888888888889
1507,False,0,1.0833333333333333,0.46153846153846156,0.07692307692307693,False,True,48,11,13,3.6923076923076925
1508,False,0,1.0,0.5714285714285714,0.14285714285714285,False,False,24,7,7,3.4285714285714284
1509,False,0,1.0,0.6428571428571429,0.14285714285714285,False,True,58,14,14,4.142857142857143
1510,False,0,1.0,0.6363636363636364,0.0,False,True,47,11,11,4.2727272727272725
1511,False,0,1.15,0.4782608695652174,0.043478260869565216,False,True,85,19,23,3.6956521739130435
1512,False,1,1.0555555555555556,0.3684210526315789,0.0,False,True,63,17,19,3.3157894736842106
1513,False,2,1.1304347826086956,0.6153846153846154,0.15384615384615385,False,True,95,23,26,3.6538461538461537
1514,False,0,1.0,0.8571428571428571,0.0,False,False,25,7,7,3.5714285714285716
1515,False,0,1.0,0.625,0.125,False,True,29,8,8,3.625
1516,False,1,1.0625,0.35294117647058826,0.11764705882352941,False,True,68,16,17,4.0
1517,False,2,1.0769230769230769,0.5714285714285714,0.07142857142857142,False,True,121,26,28,4.321428571428571
1518,False,0,1.0,0.5714285714285714,0.0,False,True,30,7,7,4.285714285714286
1519,False,1,1.1428571428571428,0.375,0.0625,False,True,61,13,16,3.8125
1520,False,0,1.1,0.5454545454545454,0.0,False,True,75,20,22,3.409090909090909
1521,False,1,1.0769230769230769,0.42857142857142855,0.14285714285714285,False,True,55,13,14,3.9285714285714284
1522,False,1,1.0,0.5,0.0625,False,True,56,16,16,3.5
1523,False,2,1.125,0.5,0.05555555555555555,False,True,59,16,18,3.2777777777777777
1524,False,0,1.0,1.0,0.0,False,True,11,3,3,3.6666666666666665
1525,False,2,1.0,1.0,0.0,False,False,11,3,3,3.6666666666666665
1526,False,0,1.0,0.75,0.0,False,False,27,8,8,3.375
1527,False,0,1.0,0.6666666666666666,0.16666666666666666,False,True,28,6,6,4.666666666666667
1528,False,0,1.0,0.75,0.0,False,True,18,4,4,4.5
1529,False,0,1.0,1.0,0.16666666666666666,False,True,20,6,6,3.3333333333333335
1530,False,0,1.0,0.6666666666666666,0.0,False,True,23,6,6,3.8333333333333335
1531,False,0,1.0,0.5714285714285714,0.0,False,True,28,7,7,4.0
1532,False,0,1.1363636363636365,0.52,0.0,False,True,128,22,25,5.12
1533,False,1,1.0,0.5,0.0,False,True,47,12,12,3.9166666666666665
1534,False,0,1.0,0.75,0.0,False,True,17,4,4,4.25
1535,False,2,1.3181818181818181,0.41379310344827586,0.06896551724137931,False,True,106,22,29,3.6551724137931036
1536,False,1,1.16,0.6206896551724138,0.034482758620689655,False,True,103,25,29,3.5517241379310347
1537,False,0,1.1538461538461537,0.8666666666666667,0.0,False,True,68,13,15,4.533333333333333
1538,False,0,1.1875,0.5789473684210527,0.05263157894736842,False,True,86,15,19,4.526315789473684
1539,False,0,1.0,0.7272727272727273,0.09090909090909091,False,False,44,11,11,4.0
1540,False,2,1.1666666666666667,0.42857142857142855,0.14285714285714285,False,True,20,6,7,2.857142857142857
1541,False,1,1.0,0.5454545454545454,0.2727272727272727,False,True,43,11,11,3.909090909090909
1542,False,1,1.0,0.5625,0.0,False,True,60,16,16,3.75
1543,False,0,1.0,0.5714285714285714,0.0,False,True,20,7,7,2.857142857142857
1544,False,0,1.0,0.46153846153846156,0.07692307692307693,False,False,44,13,13,3.3846153846153846
1545,False,2,1.1538461538461537,0.5333333333333333,0.06666666666666667,False,True,101,25,30,3.3666666666666667
1546,False,2,1.1428571428571428,0.75,0.125,False,True,57,14,16,3.5625
1547,False,0,1.0,0.46153846153846156,0.0,False,True,50,13,13,3.8461538461538463
1548,False,0,1.0,0.5294117647058824,0.058823529411764705,False,True,70,17,17,4.117647058823529
1549,False,1,1.0869565217391304,0.48,0.08,False,True,91,23,25,3.64
1550,False,1,1.0,0.6923076923076923,0.0,False,True,43,13,13,3.3076923076923075
1551,False,0,1.0,0.5714285714285714,0.0,False,True,28,7,7,4.0
1552,False,0,1.0,0.6,0.0,False,True,17,5,5,3.4
1553,False,1,1.0,0.5,0.0,False,True,72,16,16,4.5
1554,False,4,1.1111111111111112,0.55,0.05,False,True,70,18,20,3.5
1555,False,1,1.0,0.5,0.0,False,True,15,4,4,3.75
1556,False,0,1.0,0.6666666666666666,0.0,False,True,24,6,6,4.0
1557,False,1,1.1176470588235294,0.42105263157894735,0.10526315789473684,False,True,78,17,19,4.105263157894737
1558,False,0,1.0,0.6,0.1,False,True,48,10,10,4.8
1559,False,0,1.0909090909090908,0.5,0.0,False,True,29,11,12,2.4166666666666665
1560,False,0,1.15,0.6956521739130435,0.0,False,True,85,20,23,3.6956521739130435
1561,False,0,1.0,0.8333333333333334,0.0,False,True,25,6,6,4.166666666666667
1562,False,1,1.0,0.46153846153846156,0.0,False,True,43,12,13,3.3076923076923075
1563,False,0,1.0555555555555556,0.5263157894736842,0.10526315789473684,False,True,69,18,19,3.6315789473684212
1564,False,0,1.0,0.7272727272727273,0.18181818181818182,False,True,56,11,11,5.090909090909091
1565,False,0,1.0,1.0,0.6666666666666666,False,True,20,3,3,6.666666666666667
1566,False,0,1.0,1.0,0.0,False,True,17,3,3,5.666666666666667
1567,False,1,1.0526315789473684,0.6,0.15,False,True,77,19,20,3.85
1568,False,0,1.0,1.0,0.0,False,True,13,3,3,4.333333333333333
1569,False,4,1.0,0.42857142857142855,0.0,False,True,16,7,7,2.2857142857142856
1570,False,2,1.16,0.5172413793103449,0.10344827586206896,False,True,119,24,29,4.103448275862069
1571,False,0,1.0,0.5,0.3333333333333333,False,True,24,6,6,4.0
1572,False,0,1.0,1.0,0.0,False,True,10,3,3,3.3333333333333335
1573,False,1,1.0,0.25,0.0,False,True,12,4,4,3.0
1574,False,1,1.0555555555555556,0.5263157894736842,0.3684210526315789,False,True,87,18,19,4.578947368421052
1575,False,1,1.0714285714285714,0.5333333333333333,0.0,False,True,50,14,15,3.3333333333333335
1576,False,0,1.0,0.7142857142857143,0.0,False,True,35,7,7,5.0
1577,False,0,1.0,0.5,0.0,False,True,19,6,6,3.1666666666666665
1578,False,0,1.0,0.5555555555555556,0.0,False,True,42,8,9,4.666666666666667
1579,False,1,1.1428571428571428,0.5625,0.0625,False,True,62,14,16,3.875
1580,False,0,1.0,0.5714285714285714,0.047619047619047616,False,True,80,21,21,3.8095238095238093
1581,False,1,1.1071428571428572,0.4838709677419355,0.16129032258064516,False,True,117,28,31,3.774193548387097
1582,False,0,1.125,1.0,0.2222222222222222,False,True,41,8,9,4.555555555555555
1583,False,0,1.103448275862069,0.5,0.09375,False,True,112,28,32,3.5
1584,False,0,1.0,0.75,0.25,False,True,19,4,4,4.75
1585,False,0,1.2380952380952381,0.5,0.15384615384615385,False,True,110,20,26,4.230769230769231
1586,False,0,1.0,0.6666666666666666,0.0,False,True,23,6,6,3.8333333333333335
1587,False,1,1.0769230769230769,0.6428571428571429,0.07142857142857142,False,True,53,13,14,3.7857142857142856
1588,False,1,1.0588235294117647,0.5,0.05555555555555555,False,True,51,17,18,2.8333333333333335
1589,False,2,1.2272727272727273,0.48148148148148145,0.037037037037037035,False,True,94,22,27,3.4814814814814814
1590,False,0,1.0,1.0,0.0,False,True,31,6,6,5.166666666666667
1591,False,0,1.0,0.7142857142857143,0.0,False,True,29,7,7,4.142857142857143
1592,False,0,1.0,0.25,0.0,False,False,13,4,4,3.25
1593,False,0,1.0,0.75,0.0,False,True,10,4,4,2.5
1594,False,0,1.0,0.75,0.0,False,True,14,4,4,3.5
1595,False,1,1.0,0.46153846153846156,0.07692307692307693,False,True,42,13,13,3.230769230769231
1596,False,0,1.0,0.75,0.0,False,True,13,4,4,3.25
1597,False,1,1.0,0.8,0.0,False,True,19,5,5,3.8
1598,False,0,1.0,0.5,0.0,False,True,18,6,6,3.0
1599,False,1,1.0588235294117647,0.5555555555555556,0.0,False,True,70,17,18,3.888888888888889
1600,False,0,1.0,0.5384615384615384,0.07692307692307693,False,True,66,13,13,5.076923076923077
1601,False,0,1.0,0.5384615384615384,0.0,False,True,47,12,13,3.6153846153846154
1602,False,0,1.0,0.5,0.125,False,True,33,8,8,4.125
1603,False,1,1.0,0.3333333333333333,0.0,False,True,32,9,9,3.5555555555555554
1604,False,0,1.0,1.0,0.0,False,True,17,3,3,5.666666666666667
1605,False,0,1.0,0.5,0.25,False,True,18,4,4,4.5
1606,False,1,1.0,0.6666666666666666,0.08333333333333333,False,True,50,12,12,4.166666666666667
1607,False,0,1.0,0.6666666666666666,0.16666666666666666,False,True,28,6,6,4.666666666666667
1608,False,0,1.1818181818181819,0.46153846153846156,0.0,False,True,38,10,13,2.923076923076923
1609,False,0,1.0,0.5,0.1,False,True,34,10,10,3.4
1610,False,0,1.0,0.5,0.3,False,True,28,10,10,2.8
1611,False,0,1.0,0.6470588235294118,0.058823529411764705,False,False,74,17,17,4.352941176470588
1612,False,1,1.12,0.6428571428571429,0.17857142857142858,False,True,108,25,28,3.857142857142857
1613,False,1,1.263157894736842,0.5,0.08333333333333333,False,True,91,19,24,3.7916666666666665
1614,False,1,1.411764705882353,0.7083333333333334,0.125,False,False,84,16,24,3.5
1615,False,0,1.0,0.5333333333333333,0.0,False,False,69,15,15,4.6
1616,False,0,1.0,1.0,0.0,False,True,12,3,3,4.0
1617,False,1,1.0,0.7142857142857143,0.2857142857142857,False,True,37,7,7,5.285714285714286
1618,False,0,1.0952380952380953,0.6956521739130435,0.13043478260869565,False,True,105,21,23,4.565217391304348
1619,False,2,1.0909090909090908,0.625,0.25,False,True,89,22,24,3.7083333333333335
1620,False,0,1.0,0.6,0.1,False,True,86,20,20,4.3
1621,True,7,1.4,0.42857142857142855,0.2857142857142857,False,False,23,5,7,3.2857142857142856
1622,False,0,1.1666666666666667,0.7142857142857143,0.21428571428571427,False,True,50,12,14,3.5714285714285716
1623,False,1,1.0,0.6,0.0,False,True,55,15,15,3.6666666666666665
1624,False,1,1.0384615384615385,0.4444444444444444,0.14814814814814814,False,True,93,26,27,3.4444444444444446
1625,False,0,1.0,0.75,0.25,False,True,29,4,4,7.25
1626,False,1,1.1176470588235294,0.42105263157894735,0.0,False,True,58,16,19,3.0526315789473686
1627,False,1,1.0,0.5,0.0625,False,True,50,16,16,3.125
1628,False,1,1.0,0.47619047619047616,0.09523809523809523,False,True,85,21,21,4.0476190476190474
1629,False,1,1.0,0.6875,0.1875,False,True,71,16,16,4.4375
1630,False,0,1.0,0.6,0.0,False,True,25,10,10,2.5
1631,False,1,1.0416666666666667,0.48,0.04,False,True,88,23,25,3.52
1632,False,1,1.0,0.35294117647058826,0.058823529411764705,False,True,62,17,17,3.6470588235294117
1633,False,1,1.0,0.4444444444444444,0.0,False,True,26,8,9,2.888888888888889
1634,False,1,1.037037037037037,0.5357142857142857,0.17857142857142858,False,True,112,27,28,4.0
1635,False,0,1.0,0.5263157894736842,0.15789473684210525,False,False,71,19,19,3.736842105263158
1636,False,0,1.0,0.3333333333333333,0.0,False,True,16,3,3,5.333333333333333
1637,False,1,1.0,0.7391304347826086,0.21739130434782608,False,True,106,23,23,4.608695652173913
1638,False,1,1.16,0.5517241379310345,0.06896551724137931,False,True,104,24,29,3.586206896551724
1639,False,0,1.0,0.7142857142857143,0.0,False,True,44,7,7,6.285714285714286
1640,False,0,1.1,0.6363636363636364,0.045454545454545456,False,True,86,20,22,3.909090909090909
1641,False,0,1.0,0.6666666666666666,0.0,False,True,19,3,3,6.333333333333333
1642,False,0,1.0666666666666667,0.5,0.0,False,True,64,15,16,4.0
1643,False,1,1.16,0.5172413793103449,0.034482758620689655,False,True,111,25,29,3.8275862068965516
1644,False,3,1.1851851851851851,0.4375,0.0625,False,True,116,27,32,3.625
1645,False,0,1.0666666666666667,0.5,0.125,False,True,68,15,16,4.25
1646,False,0,1.0,0.6,0.2,False,True,36,10,10,3.6
1647,False,0,1.0,1.0,0.0,False,True,11,3,3,3.6666666666666665
1648,False,4,1.12,0.39285714285714285,0.07142857142857142,False,True,86,24,28,3.0714285714285716
1649,False,1,1.0,0.6,0.2,False,True,11,5,5,2.2
1650,False,0,1.0,0.75,0.0,False,True,18,4,4,4.5
1651,False,1,1.0833333333333333,0.46153846153846156,0.0,False,True,38,12,13,2.923076923076923
1652,False,0,1.0555555555555556,0.42105263157894735,0.05263157894736842,False,True,65,18,19,3.4210526315789473
1653,False,1,1.2857142857142858,0.8888888888888888,0.0,False,True,34,7,9,3.7777777777777777
1654,False,0,1.0,0.5714285714285714,0.21428571428571427,False,True,60,13,14,4.285714285714286
1655,False,0,1.0,0.6,0.06666666666666667,False,True,43,15,15,2.8666666666666667
1656,False,1,1.0869565217391304,0.52,0.0,False,True,90,23,25,3.6
1657,False,1,1.1923076923076923,0.6774193548387096,0.16129032258064516,False,True,120,25,31,3.870967741935484
1658,False,1,1.0,0.8333333333333334,0.0,False,True,32,6,6,5.333333333333333
1659,False,0,1.25,0.7,0.0,False,True,26,8,10,2.6
1660,False,2,1.105263157894737,0.47619047619047616,0.0,False,True,70,19,21,3.3333333333333335
1661,False,1,1.0,0.6428571428571429,0.0,False,True,49,14,14,3.5
1662,False,1,1.0,0.6,0.2,False,True,39,10,10,3.9
1663,False,0,1.1538461538461537,0.5333333333333333,0.0,False,True,54,13,15,3.6
1664,False,0,1.0,0.2857142857142857,0.0,False,True,30,7,7,4.285714285714286
1665,False,1,1.0,0.42857142857142855,0.0,False,True,28,7,7,4.0
1666,False,0,1.0,1.0,0.0,False,True,10,3,3,3.3333333333333335
1667,False,0,1.0,0.5384615384615384,0.07692307692307693,False,True,55,13,13,4.230769230769231
1668,False,1,1.0,0.46153846153846156,0.0,False,True,47,13,13,3.6153846153846154
1669,False,0,1.0,0.8,0.0,False,True,22,5,5,4.4
1670,False,0,1.0,0.5,0.08333333333333333,False,False,50,12,12,4.166666666666667
1671,False,1,1.0666666666666667,0.6875,0.0625,False,True,64,15,16,4.0
1672,False,0,1.2,0.4166666666666667,0.16666666666666666,False,True,50,9,12,4.166666666666667
1673,False,0,1.0555555555555556,0.631578947368421,0.05263157894736842,False,True,65,18,19,3.4210526315789473
1674,False,1,1.0769230769230769,0.5714285714285714,0.07142857142857142,False,True,66,13,14,4.714285714285714
1675,False,0,1.0,0.6,0.2,False,True,36,10,10,3.6
1676,False,0,1.1304347826086956,0.5384615384615384,0.19230769230769232,False,True,104,23,26,4.0
1677,False,0,1.0,1.0,0.0,False,True,11,3,3,3.6666666666666665
1678,False,0,1.0,0.5789473684210527,0.10526315789473684,False,True,75,19,19,3.9473684210526314
1679,False,1,1.0,0.5625,0.0625,False,True,55,15,16,3.4375
1680,False,0,1.0,0.5,0.125,False,True,30,8,8,3.75
1681,False,1,1.0,0.8333333333333334,0.0,False,False,26,6,6,4.333333333333333
1682,False,1,1.2,0.5,0.027777777777777776,False,True,109,30,36,3.0277777777777777
1683,False,1,1.0,0.3333333333333333,0.1111111111111111,False,True,39,9,9,4.333333333333333
1684,False,0,1.0,1.0,0.25,False,True,23,4,4,5.75
1685,False,0,1.0,0.625,0.125,False,True,28,8,8,3.5
1686,False,0,1.0,0.5714285714285714,0.14285714285714285,False,True,59,14,14,4.214285714285714
1687,False,0,1.0,0.5714285714285714,0.0,False,False,55,14,14,3.9285714285714284
1688,False,0,1.0833333333333333,0.3076923076923077,0.0,False,True,41,12,13,3.1538461538461537
1689,False,0,1.0,1.0,0.0,False,True,10,3,3,3.3333333333333335
1690,False,2,1.0,0.5833333333333334,0.16666666666666666,False,True,43,12,12,3.5833333333333335
1691,False,0,1.0,1.0,0.0,False,True,16,4,4,4.0
1692,False,1,1.0,0.5625,0.125,False,True,62,16,16,3.875
1693,False,1,1.0,0.5833333333333334,0.16666666666666666,False,True,53,11,12,4.416666666666667
1694,False,1,1.0588235294117647,0.4444444444444444,0.1111111111111111,False,True,69,17,18,3.8333333333333335
1695,False,1,1.0,0.45454545454545453,0.0,False,True,33,11,11,3.0
1696,False,0,1.0,0.75,0.08333333333333333,False,True,50,12,12,4.166666666666667
1697,False,0,1.0,0.5555555555555556,0.1111111111111111,False,True,25,9,9,2.7777777777777777
1698,False,0,1.0,0.46153846153846156,0.23076923076923078,False,True,59,13,13,4.538461538461538
1699,False,0,1.1304347826086956,0.5,0.0,False,True,92,22,26,3.5384615384615383
1700,False,1,1.0476190476190477,0.7727272727272727,0.18181818181818182,False,True,91,21,22,4.136363636363637
1701,False,0,1.0,0.4,0.0,False,True,28,10,10,2.8
1702,False,1,1.0454545454545454,0.6086956521739131,0.13043478260869565,False,True,91,22,23,3.9565217391304346
1703,False,0,1.0,0.8,0.0,False,False,24,5,5,4.8
1704,False,0,1.0,0.5,0.0,False,True,13,4,4,3.25
1705,False,2,1.0625,0.5294117647058824,0.11764705882352941,False,True,58,16,17,3.411764705882353
1706,False,0,1.0,0.5454545454545454,0.0,False,True,46,11,11,4.181818181818182
1707,False,0,1.0,0.42105263157894735,0.15789473684210525,False,True,79,19,19,4.157894736842105
1708,False,1,1.0,0.4375,0.125,False,True,66,16,16,4.125
1709,False,0,1.0,0.6,0.06666666666666667,False,True,74,15,15,4.933333333333334
1710,False,1,1.0,0.6363636363636364,0.09090909090909091,False,True,39,11,11,3.5454545454545454
1711,False,1,1.2272727272727273,0.5185185185185185,0.1111111111111111,False,True,93,22,27,3.4444444444444446
1712,False,0,1.0,1.0,0.0,False,True,12,3,3,4.0
1713,False,1,1.125,0.8888888888888888,0.2222222222222222,False,False,23,8,9,2.5555555555555554
1714,False,0,1.0,0.5,0.0,False,True,11,4,4,2.75
1715,False,1,1.0,0.46153846153846156,0.15384615384615385,False,True,52,13,13,4.0
1716,False,3,1.103448275862069,0.5,0.125,False,True,111,28,32,3.46875
1717,False,0,1.1666666666666667,0.7857142857142857,0.17857142857142858,False,True,122,24,28,4.357142857142857
1718,False,0,1.0,0.5,0.0,False,True,17,6,6,2.8333333333333335
1719,False,0,1.0526315789473684,0.7,0.1,False,False,80,19,20,4.0
1720,False,1,1.1428571428571428,0.9375,0.0625,False,True,49,14,16,3.0625
1721,False,0,1.15,0.4782608695652174,0.08695652173913043,False,True,82,19,23,3.5652173913043477
1722,False,1,1.0,0.6,0.1,False,True,50,10,10,5.0
1723,False,1,1.0,0.3684210526315789,0.05263157894736842,False,True,65,18,19,3.4210526315789473
1724,False,2,1.0909090909090908,0.5833333333333334,0.041666666666666664,False,True,67,22,24,2.7916666666666665
1725,False,1,1.0666666666666667,0.5,0.0625,False,True,71,15,16,4.4375
1726,False,0,1.05,0.5714285714285714,0.19047619047619047,False,True,76,20,21,3.619047619047619
1727,False,0,1.2727272727272727,0.4642857142857143,0.0,False,True,88,22,28,3.142857142857143
1728,False,2,1.0769230769230769,0.35714285714285715,0.14285714285714285,False,True,43,13,14,3.0714285714285716
1729,False,0,1.0,0.5384615384615384,0.15384615384615385,False,True,52,13,13,4.0
1730,False,1,1.0,0.5416666666666666,0.041666666666666664,False,True,93,24,24,3.875
1731,False,0,1.0666666666666667,0.5625,0.0625,False,True,59,15,16,3.6875
1732,False,0,1.0,0.75,0.125,False,True,42,8,8,5.25
1733,False,0,1.0,0.7272727272727273,0.18181818181818182,False,True,54,11,11,4.909090909090909
1734,False,0,1.1538461538461537,0.6666666666666666,0.26666666666666666,False,True,53,13,15,3.533333333333333
1735,False,0,1.0,0.7777777777777778,0.2222222222222222,False,True,41,9,9,4.555555555555555
1736,False,0,1.0,1.0,0.25,False,True,18,4,4,4.5
1737,False,0,1.0,0.6923076923076923,0.3076923076923077,False,True,61,13,13,4.6923076923076925
1738,False,0,1.1428571428571428,0.625,0.0,False,True,22,7,8,2.75
1739,False,1,1.0,0.5714285714285714,0.0,False,True,26,7,7,3.7142857142857144
1740,False,1,1.0,0.7142857142857143,0.0,False,True,33,7,7,4.714285714285714
1741,False,0,1.0,0.5384615384615384,0.15384615384615385,False,True,47,13,13,3.6153846153846154
1742,False,0,1.0,0.46153846153846156,0.07692307692307693,False,True,41,13,13,3.1538461538461537
1743,False,0,1.0,0.6666666666666666,0.08333333333333333,False,True,56,12,12,4.666666666666667
1744,False,0,1.0588235294117647,0.3888888888888889,0.05555555555555555,False,True,73,17,18,4.055555555555555
1745,False,0,1.0,0.5,0.0,False,True,51,12,12,4.25
1746,False,0,1.0,0.6666666666666666,0.0,False,False,32,9,9,3.5555555555555554
1747,False,1,1.0,0.7777777777777778,0.2222222222222222,False,True,53,9,9,5.888888888888889
1748,False,0,1.0,0.5,0.0,False,True,11,4,4,2.75
1749,False,1,1.0909090909090908,0.7916666666666666,0.25,False,False,105,22,24,4.375
1750,False,0,1.15,0.5652173913043478,0.13043478260869565,False,True,96,20,23,4.173913043478261
1751,False,0,1.0,1.0,0.0,False,False,14,2,2,7.0
1752,False,0,1.0,0.7142857142857143,0.0,False,True,19,7,7,2.7142857142857144
1753,False,0,1.125,0.6666666666666666,0.05555555555555555,False,True,67,16,18,3.7222222222222223
1754,False,1,1.0869565217391304,0.48,0.04,False,True,88,22,25,3.52
1755,False,0,1.1875,0.42105263157894735,0.0,False,True,60,16,19,3.1578947368421053
1756,False,0,1.0,0.6666666666666666,0.09523809523809523,False,True,74,21,21,3.5238095238095237
1757,False,0,1.1111111111111112,0.6,0.2,False,True,37,9,10,3.7
1758,False,0,1.0,0.625,0.0,False,True,33,8,8,4.125
1759,False,1,1.0,0.5,0.0,False,True,27,8,8,3.375
1760,False,0,1.0,0.75,0.25,False,True,19,4,4,4.75
1761,False,1,1.0476190476190477,0.5,0.09090909090909091,False,True,101,21,22,4.590909090909091
1762,False,1,1.0,0.4,0.2,False,True,16,5,5,3.2
1763,False,1,1.0,0.6666666666666666,0.16666666666666666,False,True,57,12,12,4.75
1764,False,0,1.0,0.625,0.125,False,False,28,8,8,3.5
1765,False,0,1.0,0.5882352941176471,0.17647058823529413,False,False,67,17,17,3.9411764705882355
1766,False,0,1.1538461538461537,0.5666666666666667,0.06666666666666667,False,True,119,26,30,3.966666666666667
1767,False,1,1.0454545454545454,0.4782608695652174,0.17391304347826086,False,True,80,21,23,3.4782608695652173
1768,False,0,1.0,1.0,0.0,False,True,13,3,3,4.333333333333333
1769,False,0,1.0,0.75,0.0,False,True,14,4,4,3.5
1770,False,0,1.0,0.7272727272727273,0.09090909090909091,False,False,47,10,11,4.2727272727272725
1771,False,1,1.0,0.8181818181818182,0.09090909090909091,False,False,44,11,11,4.0
1772,False,2,1.0526315789473684,0.45,0.05,False,True,88,19,20,4.4
1773,False,0,1.0,0.5714285714285714,0.14285714285714285,False,True,33,7,7,4.714285714285714
1774,False,0,1.0,0.8,0.0,False,True,49,10,10,4.9
1775,False,0,1.0,1.0,0.3333333333333333,False,True,15,3,3,5.0
1776,False,1,1.0,0.6666666666666666,0.0,False,True,25,6,6,4.166666666666667
1777,False,1,1.0,1.0,0.5,False,False,11,2,2,5.5
1778,False,0,1.0,0.5,0.0,False,True,17,6,6,2.8333333333333335
1779,False,0,1.0434782608695652,0.5416666666666666,0.0,False,True,79,23,24,3.2916666666666665
1780,False,2,1.1428571428571428,0.5,0.0,False,True,26,7,8,3.25
1781,False,2,1.105263157894737,0.6190476190476191,0.14285714285714285,False,True,92,19,21,4.380952380952381
1782,False,0,1.1,0.5909090909090909,0.09090909090909091,False,True,98,20,22,4.454545454545454
1783,False,0,1.0,0.5,0.0,False,True,14,4,4,3.5
1784,False,1,1.0714285714285714,0.4666666666666667,0.06666666666666667,False,True,45,14,15,3.0
1785,False,0,1.1333333333333333,0.47058823529411764,0.058823529411764705,False,True,74,15,17,4.352941176470588
1786,False,0,1.0,0.625,0.125,False,True,29,8,8,3.625
1787,False,1,1.0,0.4,0.0,False,True,26,9,10,2.6
1788,False,0,1.2,0.7333333333333333,0.06666666666666667,False,True,126,25,30,4.2
1789,False,1,1.0,0.46153846153846156,0.0,False,True,45,13,13,3.4615384615384617
1790,False,4,1.0,0.4,0.2,False,False,15,5,5,3.0
1791,False,1,1.0,0.5454545454545454,0.09090909090909091,False,True,38,11,11,3.4545454545454546
1792,False,0,1.0,1.0,0.0,False,True,11,3,3,3.6666666666666665
1793,False,2,1.1176470588235294,0.42105263157894735,0.0,False,True,69,17,19,3.6315789473684212
1794,False,0,1.0769230769230769,0.5714285714285714,0.07142857142857142,False,True,55,12,14,3.9285714285714284
1795,False,1,1.0,0.6,0.0,False,True,17,5,5,3.4
1796,False,0,1.0,1.0,0.0,False,True,18,5,6,3.0
1797,False,3,1.1428571428571428,0.53125,0.09375,False,True,115,27,32,3.59375
1798,False,0,1.0,0.6,0.0,False,False,16,5,5,3.2
1799,False,2,1.0454545454545454,0.5652173913043478,0.08695652173913043,False,True,83,22,23,3.608695652173913
1800,False,0,1.0,1.0,0.0,False,True,15,5,5,3.0
1801,False,0,1.0,0.4444444444444444,0.0,False,True,29,9,9,3.2222222222222223
1802,False,0,1.0,0.75,0.0,False,True,14,4,4,3.5
1803,False,0,1.1,0.45454545454545453,0.0,False,True,37,10,11,3.3636363636363638
1804,False,1,1.0833333333333333,0.5384615384615384,0.0,False,True,34,12,13,2.6153846153846154
1805,False,0,1.0,0.5,0.0,False,True,12,4,4,3.0
1806,False,3,1.0869565217391304,0.56,0.08,False,True,79,22,25,3.16
1807,False,0,1.0,0.5,0.0,False,True,42,8,8,5.25
1808,False,0,1.0,0.5,0.16666666666666666,False,False,21,6,6,3.5
1809,False,2,1.0434782608695652,0.6666666666666666,0.16666666666666666,False,True,94,23,24,3.9166666666666665
1810,False,1,1.1111111111111112,0.6,0.0,False,True,38,9,10,3.8
1811,False,0,1.125,0.6666666666666666,0.0,False,False,26,8,9,2.888888888888889
1812,False,0,1.0,0.8333333333333334,0.0,False,True,30,6,6,5.0
1813,False,0,1.0,0.6666666666666666,0.3333333333333333,False,True,33,9,9,3.6666666666666665
